  3.8113859e-001  8.2245803e-001  5.1573034e-001
  3.6307927e-002  8.0008735e-001  4.9425593e-001
  2.7698654e-001  8.6089355e-001  4.0475697e-001
  2.3036035e-001  7.7101308e-001  4.3717633e-001
  2.5961932e-001  8.5678616e-001  4.2383928e-001
  3.7239071e-001  9.3596255e-001  5.9421195e-001
  2.1553274e-002  7.6035496e-001  6.8334461e-001
  2.1649725e-001  8.0978724e-001  3.2855890e-001
  2.6778464e-001  8.6278063e-001  2.8861373e-001
  4.1858681e-001  7.7905847e-001  4.2184766e-001
  2.5288924e-001  8.0833172e-001  4.0437722e-001
  1.1420392e-001  8.4001055e-001  3.7215931e-001
  2.0443241e-001  7.1321707e-001  4.9059387e-001
  3.6357085e-001  7.8583982e-001  3.1030251e-001
  4.4536698e-001  7.0646553e-001  4.3968099e-001
  2.0580053e-001  8.1524132e-001  5.0856766e-001
  1.4951794e-001  8.3562258e-001  5.2414770e-001
  2.1321608e-001  8.9853996e-001  5.1887604e-001
  1.1784825e-001  7.7250907e-001  4.8505557e-001
  2.2211241e-001  9.3542320e-001  5.0268583e-001
  5.3581581e-001  7.7596872e-001  5.3607590e-001
  1.5361245e-001  7.4946319e-001  4.9204770e-001
  3.1738084e-001  7.2206414e-001  5.0467794e-001
  1.6543819e-001  6.0859913e-001  4.1929520e-001
  1.2625458e-001  7.8708498e-001  4.6355498e-001
  2.0966878e-001  7.6617641e-001  5.6635292e-001
  2.7221110e-001  6.7174407e-001  4.4654178e-001
  1.4992090e-001  8.5125676e-001  5.0950561e-001
  2.3417399e-001  7.4612995e-001  6.0986373e-001
  1.1636488e-001  9.1876506e-001  4.8926837e-001
  1.3736081e-001  8.6544612e-001  4.2099453e-001
  8.4564700e-002  7.8263897e-001  7.5407682e-001
  6.6981695e-002  8.6712411e-001  7.1192528e-001
  2.4401189e-001  8.6607505e-001  5.7302930e-001
  1.7594938e-002  8.4646352e-001  3.6377262e-001
  2.9221240e-001  7.6631243e-001  5.6891022e-001
  4.8838875e-002  8.2920766e-001  5.2488615e-001
  1.5164467e-001  6.5105065e-001  8.1287541e-001
  2.1106458e-001  7.6303196e-001  3.6303286e-001
  2.2364708e-001  8.0576899e-001  7.3019613e-001
  2.8945810e-002  6.1024028e-001  5.5848872e-001
  9.5026793e-002  9.0486917e-001  4.6891989e-001
  8.4666056e-002  8.5128020e-001  6.1167772e-001
  2.6701426e-001  8.2672003e-001  6.1760562e-001
  2.7857917e-001  8.4678517e-001  4.5532185e-001
  2.4295625e-001  8.1169863e-001  3.9886250e-001
  2.5893761e-001  8.7595988e-001  4.5570842e-001
  1.6135941e-001  6.8833701e-001  5.1277957e-001
  1.2009119e-001  8.1900145e-001  4.0748054e-001
  2.9042843e-001  6.3135398e-001  5.6980541e-001
  1.1665348e-001  8.6909581e-001  4.4330397e-001
  2.8310582e-001  7.5908388e-001  5.0135519e-001
  2.4522533e-001  7.8542803e-001  5.0484110e-001
  1.7904838e-001  9.1114596e-001  4.4166685e-001
  1.9093760e-001  6.1804922e-001  1.6645113e-001
  2.0777551e-001  8.4627013e-001  6.4858416e-001
  2.7150293e-001  8.0594026e-001  5.5057005e-001
  6.2167450e-002  8.0417066e-001  6.6063386e-001
  1.0309154e-001  7.2652403e-001  3.2655776e-001
  1.9505643e-001  7.6234303e-001  5.0323742e-001
  2.3450620e-001  8.4671509e-001  5.3626228e-001
  1.6987795e-001  8.8758972e-001  4.0983154e-001
  3.6408765e-001  7.5407514e-001  5.5719279e-001
  1.8119119e-001  8.3103479e-001  4.1486163e-001
  2.4365313e-001  7.7619970e-001  5.1118221e-001
  9.1367559e-002  8.3251789e-001  6.0100295e-001
  7.2719953e-002  7.8728404e-001  5.3175377e-001
 -1.5124232e-003  9.3878355e-001  6.4757835e-001
  1.2278759e-001  8.8672426e-001  2.3661844e-001
  1.7708994e-001  8.0937068e-001  5.8373787e-001
  2.5077915e-001  8.5259484e-001  4.9019893e-001
  2.5403518e-002  7.3239709e-001  5.4096948e-001
 -7.0530077e-002  8.6805572e-001  2.9486752e-001
  3.7590533e-002  8.9290964e-001  7.4916316e-001
 -1.8567612e-002  7.2930199e-001  4.3729426e-001
  1.7809653e-001  9.7317388e-001  2.9397991e-001
  6.8332613e-002  7.1005363e-001  3.9001705e-001
  2.9891055e-001  8.0619387e-001  5.6526211e-001
  3.6350720e-001  7.5792305e-001  5.8115439e-001
  4.2761142e-002  1.0311511e+000  5.1564633e-001
  5.6251698e-002  7.3093918e-001  5.1085943e-001
  2.7888087e-001  6.6977649e-001  4.3565910e-001
  1.3457409e-001  8.1834687e-001  5.7896230e-001
  1.3291999e-001  8.4966575e-001  4.6008701e-001
  1.9584341e-001  7.1651390e-001  5.7387787e-001
  2.4651998e-001  8.1106826e-001  4.4969185e-001
 -2.3925951e-001  8.2013916e-001  4.2016266e-001
  2.0819561e-001  7.9115331e-001  4.8507007e-001
  1.7928531e-001  9.0289952e-001  5.5894316e-001
  6.3501170e-002  6.5090604e-001  4.5958887e-001
  2.7503747e-001  8.6458524e-001  4.6019910e-001
  1.5998757e-001  9.4995321e-001  5.1645846e-001
  2.3554172e-001  8.7717548e-001  3.7621590e-001
  2.2931451e-001  7.8646726e-001  4.8427578e-001
  4.3687398e-001  6.7997084e-001  6.1705298e-001
  2.5147611e-001  7.6700685e-001  4.5273049e-001
  2.5668614e-001  7.5698595e-001  5.9052406e-001
  1.9486377e-001  7.8233787e-001  4.9105228e-001
  3.6186373e-001  6.8480169e-001  5.1402990e-001
  1.8063320e-001  7.5293172e-001  6.0541150e-001
  2.9680189e-001  9.2851158e-001  5.1708534e-001
  4.7122508e-002  8.8776499e-001  6.5983373e-001
  2.4779512e-001  8.0497257e-001  4.3737120e-001
  3.4962247e-001  9.0725185e-001  5.8404700e-001
  2.8887758e-001  6.7298082e-001  4.9664502e-001
  2.1535650e-001  7.4447056e-001  5.1474033e-001
  1.0047281e-001  8.4722788e-001  5.7159124e-001
  6.3221542e-002  9.4067949e-001  6.9744680e-001
  3.9314583e-001  8.5800866e-001  6.0425858e-001
  2.9830542e-001  9.2728324e-001  4.5053424e-001
  2.6855848e-001  8.1146800e-001  6.2280744e-001
  3.0058720e-001  9.1186121e-001  4.8926661e-001
  2.1418957e-001  8.4974924e-001  4.4602109e-001
  1.7435524e-001  6.8664709e-001  5.0641793e-001
  2.6396647e-001  7.7301310e-001  4.2257376e-001
  1.1721334e-001  7.7750998e-001  4.5604465e-001
  1.5005362e-002  8.0676768e-001  3.8760169e-001
  3.8967301e-002  8.7624904e-001  6.3032720e-001
  1.2210907e-001  8.5298626e-001  4.4920998e-001
 -4.9673169e-004  1.0181310e+000  4.5859803e-001
  2.2505990e-001  7.3064105e-001  5.3762236e-001
  1.1719202e-001  9.2252901e-001  5.1501236e-001
  1.4262459e-001  7.7461871e-001  5.5420324e-001
  2.0011830e-001  8.7540463e-001  5.3827943e-001
  1.2535320e-001  7.4648443e-001  4.4724246e-001
  2.0871667e-001  9.1359449e-001  6.0381435e-001
  2.1505463e-001  7.7236906e-001  5.4728113e-001
  2.3577891e-001  8.8514662e-001  3.4495784e-001
  3.4823282e-001  9.0993895e-001  3.3657946e-001
  3.5366030e-001  7.0335983e-001  4.0314473e-001
  3.2131079e-001  7.6376784e-001  6.1887691e-001
  2.9670327e-001  7.4240094e-001  4.7595440e-001
  7.1311330e-002  8.7127440e-001  5.1590575e-001
  1.5050327e-001  8.5249032e-001  4.3813782e-001
  2.9297811e-001  7.5987242e-001  4.4944672e-001
  4.8581300e-002  1.0161560e+000  4.5052069e-001
  1.8721102e-001  6.5391769e-001  3.2257208e-001
  9.7548049e-002  8.3751259e-001  4.3216564e-001
  2.4084088e-001  8.7422650e-001  5.4882940e-001
  1.0211802e-001  7.7191579e-001  5.3782101e-001
  7.6539998e-002  7.7224160e-001  5.1275685e-001
  1.2745282e-001  8.1470088e-001  4.6140234e-001
  1.8227198e-001  7.9888481e-001  4.8592276e-001
  2.3905363e-001  8.3582266e-001  5.6015075e-001
  1.0253578e-001  7.0597174e-001  5.3126394e-001
  1.4449930e-001  8.9028549e-001  3.6997013e-001
  3.1603715e-001  8.1171033e-001  5.0844430e-001
  2.4555407e-001  6.9461260e-001  6.3962784e-001
  3.2069567e-001  8.2062719e-001  3.7438993e-001
  1.3950398e-001  7.9407730e-001  5.8331510e-001
  1.9867688e-001  9.2663993e-001  2.8822300e-001
  8.4059233e-002  7.9711134e-001  4.9044658e-001
  1.6357543e-001  7.3505261e-001  7.1238065e-001
  2.1444696e-001  8.0467319e-001  5.1716501e-001
  2.4616149e-001  7.9805094e-001  3.5283115e-001
  3.4407164e-001  8.6306250e-001  4.4291615e-001
  2.8497093e-001  7.1342664e-001  4.6271063e-001
  2.9949585e-001  8.6398969e-001  5.2997730e-001
  3.6611447e-002  9.0820212e-001  6.1338550e-001
  3.1466172e-001  8.6883826e-001  6.0750007e-001
  4.3371021e-001  8.4948005e-001  5.7316970e-001
  1.7312358e-002  8.4759719e-001  4.9872275e-001
  5.5933971e-002  6.9349251e-001  7.6704447e-001
  2.0459344e-001  5.8085011e-001  2.7174777e-001
  2.0129785e-001  8.5026052e-001  6.1667129e-001
  1.8587260e-001  7.4650999e-001  5.2074107e-001
  2.6646368e-001  8.6528242e-001  5.3548876e-001
  2.2947251e-001  7.8260657e-001  3.3573527e-001
  1.4157882e-001  8.0906820e-001  5.4884870e-001
  1.9704335e-001  8.6088564e-001  5.7488447e-001
  2.3761780e-001  7.3073965e-001  4.4572381e-001
  2.9585832e-001  8.2278359e-001  5.7640716e-001
  2.6056803e-001  7.7405291e-001  4.1994498e-001
  3.0230170e-001  7.8280168e-001  3.8063493e-001
  1.7697608e-001  7.5294013e-001  4.0719151e-001
  2.8694901e-001  9.3302554e-001  4.7554006e-001
  3.2933668e-001  7.4049596e-001  3.5551086e-001
  3.1259927e-001  7.6016077e-001  5.4633637e-001
  2.8553019e-001  7.7219624e-001  6.1147671e-001
  3.1108106e-001  6.6961977e-001  6.2729857e-001
  2.0628395e-001  7.0305218e-001  4.9027647e-001
  2.8170153e-001  8.3294589e-001  4.1631319e-001
  9.1857426e-002  8.0483099e-001  5.5624175e-001
  1.6065536e-001  6.9371524e-001  4.7012113e-001
  1.8343494e-001  7.3829745e-001  6.3353141e-001
  2.6318953e-001  8.2689897e-001  7.8852888e-001
  1.7809217e-001  8.6973942e-001  5.9771374e-001
  1.8390318e-001  8.5021158e-001  4.8961261e-001
  3.5881582e-001  8.6240578e-001  4.8781692e-001
  2.7868908e-001  8.6740734e-001  4.8989847e-001
  6.9855401e-002  7.7819180e-001  5.5441800e-001
  1.9425335e-001  8.9976469e-001  4.7810478e-001
  2.8302611e-001  7.6453737e-001  5.7184441e-001
  2.3510598e-001  7.8234400e-001  6.4470816e-001
  2.9302400e-001  8.8962197e-001  5.0237328e-001
  4.7246734e-001  7.7191908e-001  5.0039998e-001
  1.0048858e-002  8.1603963e-001  3.4918208e-001
  1.7899852e-001  8.7133563e-001  4.7871701e-001
  1.1624166e-001  8.7583713e-001  4.6703645e-001
  2.5505771e-001  7.1164895e-001  4.0751210e-001
  2.1613924e-001  7.6467134e-001  6.4768669e-001
  3.4985672e-001  8.1274220e-001  3.3616860e-001
  2.0945032e-001  8.4695098e-001  5.4682910e-001
  2.5749294e-001  8.7118540e-001  5.0119087e-001
  3.4914888e-001  7.1783346e-001  5.6129662e-001
  9.1075447e-002  6.5359637e-001  4.1737239e-001
  2.5776800e-001  8.2937728e-001  5.4765826e-001
  2.0980552e-001  8.0678117e-001  3.8629740e-001
  2.7483757e-001  9.2381326e-001  5.5645543e-001
  2.0181019e-001  8.1340207e-001  1.9963913e-001
  1.3174769e-001  8.8657487e-001  5.8086379e-001
  1.0231657e-001  7.4590888e-001  4.9244829e-001
  2.8162794e-001  8.0024699e-001  3.4439870e-001
  8.4906272e-002  8.5652895e-001  6.0132237e-001
  2.0533510e-001  8.1455563e-001  5.2098253e-001
  9.9106095e-002  7.3503644e-001  4.7435828e-001
  2.0795945e-001  8.4142919e-001  5.6050242e-001
  2.0625095e-001  8.0715893e-001  4.4055148e-001
  1.6453681e-001  8.2537382e-001  5.8259027e-001
  1.9115111e-001  8.9433341e-001  4.4995552e-001
  2.0600276e-001  8.7085017e-001  5.3661556e-001
  2.8882471e-001  7.3410051e-001  5.9932287e-001
  1.3488835e-001  5.6612877e-001  6.5142058e-001
  8.9868530e-002  6.6873158e-001  4.5202073e-001
  1.2484543e-001  9.4022483e-001  6.1867407e-001
  3.1518581e-001  7.9714749e-001  5.6186881e-001
  3.2554834e-001  7.4761591e-001  4.9112468e-001
  1.8614122e-001  7.3774002e-001  4.8698185e-001
  5.2359125e-002  8.6271348e-001  4.3659986e-001
  1.1351054e-001  9.2098724e-001  4.9147819e-001
  3.0935508e-001  7.3721731e-001  5.5940670e-001
  1.3095409e-001  7.8738475e-001  4.7383115e-001
  3.5846740e-001  7.2377212e-001  4.1947812e-001
  1.3644814e-001  7.4320756e-001  5.4377163e-001
  1.8042782e-001  7.9899282e-001  6.0838879e-001
  2.3943603e-001  7.1776292e-001  5.5224232e-001
  2.6341909e-001  8.8186467e-001  5.2347239e-001
  1.0989081e-001  9.1761094e-001  4.5338208e-001
  1.1956436e-001  7.7161817e-001  6.1692227e-001
  1.7603375e-001  7.4071780e-001  5.9491904e-001
  1.2484424e-001  7.1093259e-001  5.9019745e-001
  2.0590670e-001  8.7652893e-001  5.8698940e-001
  2.1929041e-001  7.6936077e-001  3.3524185e-001
  1.5003254e-001  7.8710204e-001  4.4580945e-001
  1.1763597e-001  6.5380729e-001  3.7308681e-001
  2.1708962e-001  7.6110956e-001  5.2205797e-001
  1.7695894e-001  7.7317162e-001  4.1638491e-001
  1.9303558e-001  8.7357732e-001  4.6308830e-001
  1.6070983e-001  9.0931927e-001  4.5721910e-001
  8.9296274e-002  7.9688176e-001  5.9158367e-001
  1.3840273e-001  7.4357422e-001  4.8671384e-001
  1.8675275e-001  6.6114130e-001  6.1718181e-001
  1.9165560e-001  7.5324036e-001  5.9445821e-001
  1.9742367e-001  6.9662658e-001  4.5176405e-001
  2.6338101e-001  8.6012915e-001  6.5788997e-001
 -3.3206494e-002  9.1648347e-001  5.6776496e-001
  1.6689175e-001  7.9297090e-001  2.2512484e-001
  1.8586423e-001  8.5337654e-001  4.8642050e-001
  5.7902306e-002  7.2929779e-001  6.4888945e-001
  1.8467755e-001  6.9434386e-001  5.2389730e-001
  5.6438812e-002  8.8939842e-001  5.8261363e-001
  4.0734998e-002  7.5603794e-001  6.5506560e-001
  1.6391536e-001  8.7562489e-001  4.9419800e-001
  4.2614817e-001  7.6189765e-001  5.1753266e-001
  3.1261085e-001  8.1031666e-001  7.5028706e-001
  2.1744914e-001  7.4589053e-001  4.5768270e-001
  2.9148512e-001  7.6009099e-001  5.6275991e-001
  7.4215551e-002  7.2541082e-001  4.6945643e-001
  5.5907253e-002  7.6757183e-001  5.3435982e-001
  2.1218009e-001  6.8399996e-001  6.1554990e-001
  1.9541202e-001  8.9030505e-001  6.4411409e-001
  1.8785191e-001  9.0569691e-001  3.6243247e-001
  3.7407330e-001  8.8959369e-001  6.2792241e-001
  1.2686843e-001  6.8349881e-001  3.5205666e-001
  2.4364776e-001  7.8575840e-001  5.7214902e-001
  2.7119760e-001  7.4887142e-001  5.0867256e-001
 -2.9682621e-002  7.5551288e-001  5.3025464e-001
  2.9568308e-001  7.4859446e-001  3.9048861e-001
  2.8590605e-001  8.0449027e-001  4.6682496e-001
  9.8646323e-002  7.6329904e-001  5.9941690e-001
  6.4666245e-002  7.5551564e-001  5.4741008e-001
  9.2800122e-002  8.8555175e-001  6.9019312e-001
  1.0784834e-001  9.9454148e-001  5.3169042e-001
  2.4197668e-002  7.4960700e-001  5.2168885e-001
  1.3475302e-001  8.1535373e-001  6.6439332e-001
  9.6663760e-002  8.1282709e-001  5.0023632e-001
  1.7834446e-001  7.6496934e-001  3.4196725e-001
  3.5813857e-001  8.0586729e-001  6.9015430e-001
  7.3399871e-002  7.4940896e-001  6.2612721e-001
  1.4790442e-001  7.5133074e-001  6.3939415e-001
  4.2845503e-001  6.9713720e-001  5.3087834e-001
  3.3456664e-001  9.0016260e-001  4.9672357e-001
  2.6521615e-001  9.4137600e-001  6.0317365e-001
  1.9790977e-001  5.9763109e-001  5.2407554e-001
  1.9921051e-001  6.7950630e-001  4.4197094e-001
  2.1970522e-001  8.3138760e-001  5.9311663e-001
  3.2044797e-001  7.9158972e-001  3.5460077e-001
  2.2482303e-001  7.6371197e-001  5.3284680e-001
  2.3695096e-001  7.6127202e-001  4.8332630e-001
  9.9435043e-002  8.3938075e-001  5.5292188e-001
  2.4190457e-001  9.5147290e-001  5.3296646e-001
  3.0561769e-001  9.4489608e-001  6.3261532e-001
  1.4372436e-001  6.7930518e-001  5.7863363e-001
  2.9741355e-001  8.1330622e-001  3.6282439e-001
 -6.3682271e-003  8.0478077e-001  5.8459550e-001
  1.6783641e-001  8.4685748e-001  5.3176383e-001
  9.0942183e-002  8.1330881e-001  5.5769734e-001
  1.3090493e-001  8.4527586e-001  4.5720481e-001
  6.2444978e-002  7.7226734e-001  6.3317788e-001
  7.7706805e-002  6.5315603e-001  6.0105538e-001
  3.7896907e-001  8.0076986e-001  6.8275111e-001
  1.7630154e-001  8.0800984e-001  6.0210307e-001
  1.8248112e-001  7.3448468e-001  4.8129683e-001
  3.7091931e-001  8.4936830e-001  3.7063314e-001
  1.2584615e-001  8.1582009e-001  4.3551526e-001
  1.7758961e-001  8.9145319e-001  5.9516957e-001
  3.4099738e-001  8.4116643e-001  5.3388847e-001
  1.5183747e-001  6.6271308e-001  4.6903641e-001
  2.7958761e-001  7.2705747e-001  5.2228080e-001
  8.2109075e-002  7.8717843e-001  3.7956598e-001
  1.5648502e-001  7.4022201e-001  5.7751620e-001
  1.1413773e-001  7.9869114e-001  6.0248477e-001
  2.7996670e-002  9.4163376e-001  5.0086444e-001
  5.9210009e-002  8.4224083e-001  6.5840505e-001
  1.7747497e-001  8.1700418e-001  4.6736858e-001
  2.6022399e-001  8.7509490e-001  4.4447980e-001
  2.4106351e-001  7.1351072e-001  3.3454352e-001
  1.1820591e-001  8.8724300e-001  5.8042132e-001
  1.4791694e-001  7.0141300e-001  5.5480925e-001
  1.7238681e-001  8.1653742e-001  3.7322659e-001
  2.0872201e-001  6.4365381e-001  4.2212298e-001
  9.6028545e-002  7.0959274e-001  5.5105760e-001
  9.3773377e-002  6.9200769e-001  5.5010752e-001
  2.1462083e-001  7.3472733e-001  5.0614861e-001
  1.3776227e-001  8.0246947e-001  6.6481089e-001
  1.4753267e-001  8.0172481e-001  3.1149766e-001
  4.0018843e-002  7.6831009e-001  6.0330447e-001
  1.1776178e-001  8.3503084e-001  4.7783221e-001
  2.4625625e-001  8.0311230e-001  4.8626090e-001
  2.9058136e-001  5.7195142e-001  4.0185787e-001
  1.3633762e-001  7.7878653e-001  3.6981836e-001
  1.1768407e-001  1.0248864e+000  4.2479565e-001
  4.7071353e-001  6.9718198e-001  3.7261902e-001
  1.7117237e-001  7.6591933e-001  5.7077812e-001
  9.9296068e-002  6.2624355e-001  6.4553589e-001
  2.4877711e-001  8.0483038e-001  5.6753905e-001
  2.1078959e-001  7.2310269e-001  3.5095375e-001
  2.8602339e-001  7.5461528e-001  5.4564322e-001
  2.9722196e-001  8.7824522e-001  7.1046419e-001
  2.9210913e-001  8.5057943e-001  4.2977711e-001
  3.0273102e-001  8.5355991e-001  5.2178584e-001
  3.0001349e-001  7.4917462e-001  5.9858594e-001
  7.9893485e-002  9.2417012e-001  3.1295086e-001
  1.3398886e+000  2.4954253e-001  1.4942129e-001
  1.0087737e+000  4.4854595e-001  5.2953999e-002
  5.7521080e-001  3.4971583e-001  3.6919102e-001
  8.5125305e-001  3.7675087e-001  1.2938739e-001
  7.6159260e-001  5.3117881e-001 -1.6984160e-002
  1.6194863e-001  5.7452813e-001  1.3256165e-001
  7.7541736e-001  4.5434050e-001  1.5477707e-001
  9.2093362e-001  3.1325207e-001  2.3348702e-001
  1.2891206e+000  4.2259342e-001  4.9961078e-001
  1.2435288e+000  4.8785928e-001  2.8709379e-001
  1.0606759e+000  3.2757153e-001  1.0080827e-001
  7.6316914e-001  4.3475503e-001  1.1300387e-002
  9.3848456e-001  4.4723079e-001  4.8110104e-002
  5.8181772e-001  3.5612588e-001 -1.0675384e-001
  8.0333870e-001  2.9329616e-001  3.3175740e-002
  1.1694231e+000  4.0575320e-001  8.3682935e-002
  8.0291955e-001  2.5764965e-001  1.1836309e-002
  7.4740494e-001  3.0301622e-001  9.4277750e-002
  5.8055125e-001  2.8409459e-001  1.5549158e-001
  1.1017806e+000  5.4018118e-001  8.6855684e-002
  9.5952766e-001  2.6682801e-001  1.9974499e-001
  8.2764070e-001  3.9446327e-001  1.8537998e-001
  7.7676478e-001  3.5739029e-001 -5.2033995e-003
  6.6039196e-001  3.4521982e-001  2.1577238e-001
  5.9001111e-001  3.3440838e-001  1.7057497e-001
  1.0219753e+000  4.1371632e-001  1.8180204e-001
  1.3199701e+000  4.3408895e-001  3.8977386e-001
  9.3934901e-001  4.3512366e-001  2.9948735e-001
  4.9775560e-001  4.3618589e-001  1.3078486e-001
  4.9417693e-001  3.9753611e-001  1.5344455e-001
  1.0263657e+000  3.1120927e-001  6.7205114e-002
  9.0252836e-001  4.0850673e-001  1.6928102e-001
  7.7038369e-001  5.4041626e-001  1.7898858e-001
  1.0779695e+000  3.0183093e-001  3.8543349e-001
  5.5425853e-001  4.1411602e-001  5.0199546e-001
  6.5466400e-001  3.7127967e-001  2.6039827e-001
  8.9986326e-001  3.4692262e-001  3.6421805e-002
  8.4622868e-001  4.2700892e-001  1.9016080e-001
  3.4613444e-001  3.1983840e-001  3.3939289e-001
  1.0022253e+000  2.6500494e-001  5.7386695e-002
  8.9674651e-001  5.2507578e-001  3.8803888e-001
  5.7961540e-001  4.9554457e-001  2.7070403e-001
  4.8847426e-001  4.8944423e-001  2.7319445e-001
  7.2528360e-001  3.1526992e-001  3.1969111e-001
  1.0464691e+000  2.8123540e-001  3.9630452e-001
  8.9398947e-001  3.4857769e-001 -2.7259539e-002
  5.4088001e-001  3.3591949e-001  1.4263082e-001
  8.7530183e-001  4.3759463e-001  3.2032450e-001
  6.9729042e-001  4.4054723e-001  1.5419842e-001
  9.2760905e-001  2.3990908e-001  2.6895606e-001
  5.7079829e-001  3.3952149e-001  2.1587985e-001
  7.2837148e-001  4.8526844e-001  3.2315782e-001
  7.9840954e-001  3.2295183e-001 -4.2422061e-003
  9.4094901e-001  4.5123483e-001  2.1716955e-001
  7.4941934e-001  4.5745197e-001  2.1065125e-001
  1.3984363e+000  3.9407037e-001  3.3470916e-001
  4.8735429e-001  3.1946822e-001  3.1339447e-002
  7.4434011e-001  4.4747957e-001  2.1851044e-001
  2.1279240e-001  2.6688536e-001  2.1284367e-001
  6.3816475e-001  4.1553615e-001 -1.0654037e-002
  9.6957568e-001  3.0823608e-001  1.3577898e-001
  1.2868818e-001  1.7205379e-001  5.0973633e-001
  6.8951219e-001  1.9665217e-001  9.4664046e-002
  7.1269527e-001  5.2081253e-001  4.8961352e-002
  1.1413391e+000  2.6934997e-001  5.5896886e-002
  9.8473649e-001  5.1160343e-001  5.1356978e-001
  1.1235989e+000  4.3457609e-001  2.1321044e-001
  1.2329420e+000  4.9737497e-001  2.6420576e-001
  5.8403354e-001  3.1847098e-001  1.3094338e-001
  7.2275000e-001  3.2911378e-001  1.7618258e-001
  6.2429586e-001  3.4657742e-001  2.6470055e-001
  9.7097561e-001  4.4588642e-001  1.5351707e-001
  1.1322361e+000  4.2843829e-001  1.5751982e-001
  7.8230557e-001  3.3396983e-001  2.5328605e-001
  1.0038903e+000  3.8812616e-001  3.1677166e-001
  5.0360544e-001  2.4583217e-001  1.3846629e-002
  6.5575327e-001  3.8927925e-001  9.8450038e-002
  4.9833985e-001  2.5155794e-001  1.6208956e-001
  7.4913380e-001  4.6994260e-001  3.0311434e-001
  9.9204770e-001  3.0885794e-001  4.2756470e-001
  1.3162170e+000  2.8802791e-001  1.0536979e-001
  1.1528224e+000  6.4665748e-001  2.1155002e-001
  4.7425103e-001  5.4170455e-001  3.0730892e-002
  9.2844736e-001  3.9472870e-001  2.1955410e-001
  1.1077083e+000  4.6292845e-001  3.2508604e-001
  9.5378835e-001  5.3914635e-001  1.2881063e-001
  5.8675780e-001  4.1013876e-001  6.6486375e-002
  7.2131045e-001  4.4661517e-001  7.4562810e-003
  8.7303350e-001  4.1662234e-001  1.9997550e-001
  1.2704793e+000  3.3061305e-001  1.9664972e-001
  5.4341833e-001  4.8697660e-001  3.9363207e-002
  7.9179401e-001  4.1163048e-001  9.5787914e-002
  4.7750935e-001  4.3390148e-001  2.8464951e-001
  3.6375139e-001  3.6128465e-001  4.8365926e-001
  6.6655625e-001  6.1551524e-001  2.0366306e-001
  9.0676786e-001  1.5615394e-001  1.6512704e-001
  9.7757236e-001  2.5176458e-001  8.1985820e-002
  1.3223461e+000  5.9827280e-001  2.8791334e-001
  6.4186108e-001  3.4614169e-001  9.5809910e-002
